COMPONENTE,DESCRICAO,ALIM,REGIONAL,SECCIONAL,BASE,CONJUNTO,FASE,CHAVE_PAI_ID,KVAN,KVAT_D,KVAT_N,TAP,TP_CONDUTOR,KM_TOTAL,MULT,NU,PERC_MULT,PERC_NU,CLIT,INT12M,DEC12M,FEC12M
RG787,Instalacao Transformadora com Chave,MCD01W1,,Metropolitana,Macapá,MACAPA - II,ABC,3161078,75.0000000000,,,,,,0.00000000,0.00000000,,,0,2,0.001341442661,0.0002927968817
100178889-X,Instalacao Transformadora com Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,ABC,3185245,75.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0007116844479,0.000228250304
01700528,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,A,3146669,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C18059,Instalacao Transformadora com Chave,TTG01Y2,,Tartarugalzinho,Pracuúba,TARTARUGALZINHO,A,3148575,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179550- X,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,A,3155700,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS345,Instalacao Transformadora com Chave,STN01S4,AMAPÁ,Metropolitana,Macapá,SANTANA,AB,3156061,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100171755- X,Instalacao Transformadora (Companhia),OIP01Y2,,Oiapoque,Oiapoque,OIAPOQUE,B,3145143,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00689865,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3179642,15.0000000000,,,,,,0.00000000,0.00000000,,,0,1,3.191568906e-05,3.935350069e-06
100182421- X,Estação Transformadora (Particular),SJO01S4,,Metropolitana,Macapá,SANTA RITA,ABC,3161357,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT977,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3173065,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00104287,Instalacao Transformadora com Chave,EQT01C4,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3174946,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
487023,Instalacao Transformadora com  Chave,STR01P3,,Metropolitana,Macapá,SANTA RITA,A,3181640,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SC999,Instalacao Transformadora com Chave,STR01P6,,Metropolitana,Macapá,SANTA RITA,ABC,3159072,150.0000000000,,,,,,0.00000000,0.00000000,,,0,2,0.0006380063117,0.0001598253056
007152,Instalacao Transformadora com Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,ABC,3155947,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100273,Instalacao Transformadora com Chave,EQT01C3,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3185340,150.0000000000,,,,,,0.00000000,0.00000000,,,0,2,0.001362599758,0.0005810833289
00389896,Instalacao Transformadora com  Chave,STN01S8,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3150208,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
QU212,Instalacao Transformadora com Chave,EQT01Y1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3184916,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
16383,Instalacao Transformadora com  Chave,CAL01C1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,C,3144120,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT905,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3174754,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS612,Instalacao Transformadora com Chave,FTC01F4,,Metropolitana,Santana,,ABC,3156292,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178967-X,Instalacao Transformadora com  Chave,CPX01C1,AMAPÁ,Porto Grande,Pedra Branca,SERRA DO NAVIO,A,3174346,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190420,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3169770,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3190209,Instalacao Transformadora com Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,A,3167397,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100182951- X,Instalacao Transformadora com Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,B,3149547,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
14583,Instalacao Transformadora com Chave,EQT01C2,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3174572,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
478022,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3178500,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C18562,Instalacao Transformadora (Companhia),APR09P1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3147763,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
591009,Instalacao Transformadora com  Chave,EQT01Y6,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,C,3177013,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
489473,Instalacao Transformadora com  Chave,EQT01Y1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3184916,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02300004,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,B,3179249,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00202457,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3170384,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100196962- X,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3170450,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK980,Instalacao Transformadora com Chave,MCD01W2,,,,MACAPA - II,ABC,3157811,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
4923561,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3179054,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
466320,Instalacao Transformadora com  Chave,CEN09F1,,Porto Grande,Ferreira Gomes,,A,3145304,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SL261,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,,,SANTANA,B,3168719,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SL048,Instalacao Transformadora com Chave,MCD01W3,,,,MACAPA - II,ABC,3183933,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS743,Instalacao Transformadora com  Chave,OIP01Y2,,,,OIAPOQUE,AC,3184389,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00189128,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3182842,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
10336,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3168647,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
463_A,Instalacao Transformadora com Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,ABC,3164583,75.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0004502426891,0.0001811112989
100192775- X,Instalacao Transformadora (Companhia),INJ01N3,,Laranjal do Jari,Vitória do Jari,PORTO GRANDE,A,3164431,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00189704,Estacao Transformadora com Chave,STR01P3,,Metropolitana,Macapá,SANTA RITA,ABC,3160940,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C20739,Estação Transformadora (Particular),CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,ABC,3183096,750.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
31308375,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3179208,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK468,Instalacao Transformadora com Chave,MCD01C6,,Metropolitana,Macapá,MACAPA - II,ABC,3156651,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
310850,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3170373,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
08503012,Instalacao Transformadora (Companhia),INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,B,3164631,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00300844,Instalacao Transformadora com Chave,STN01S7,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3183184,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700071,Instalacao Transformadora com Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,ABC,3146642,15.0000000000,,,,,,0.00000000,0.00000000,,,0,2,0.0002225888321,2.362936263e-05
100180432- X,Instalacao Transformadora com Chave,EQT01C7,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3183379,75.0000000000,,,,,,0.00000000,0.00000000,,,0,6,0.005570656709,0.001783046467
10100007,Instalacao Transformadora com Chave,TRV09L1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,ABC,3144778,75.0000000000,,,,,,0.00000000,0.00000000,,,0,2,0.004053137555,0.0006313099573
QU359,Instalacao Transformadora com Chave,STN01S2,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3173437,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SL218,Instalacao Transformadora com Chave,MCD01C1,,Metropolitana,Macapá,MACAPA - II,ABC,3177381,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.001232106913,0.0002131304121
100192358- X,Instalacao Transformadora com  Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,A,3164710,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
546_A,Instalacao Transformadora com  Chave,INJ01N3,,Laranjal do Jari,Vitória do Jari,PORTO GRANDE,A,3164528,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
9618919,Instalacao Transformadora com Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,ABC,3146603,225.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT-409,Instalacao Transformadora com Chave,STR01P3,,Metropolitana,Macapá,SANTA RITA,ABC,3175767,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
06100182,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,A,3156041,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3115896,Instalacao Transformadora com Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,C,3172360,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02300199,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,C,3173096,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
510X,Instalacao Transformadora com  Chave,STN01S8,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3152489,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS202,Instalacao Transformadora com Chave,EQT01Y1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3181213,30.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RG696,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Porto Grande,Porto Grande,SANTANA,A,3168626,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100173969- X,Estacao Transformadora com Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,C,3146794,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01901883,Instalacao Transformadora (Companhia),MCD01W3,,Metropolitana,Macapá,MACAPA - II,ABC,3163423,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.000307098978,0.0001101898019
00188511,Instalacao Transformadora com  Chave,SJO01S3,,Metropolitana,Macapá,SANTA RITA,ABC,3157962,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS287,Instalacao Transformadora com Chave,EQT01Y1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3182599,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02900321,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3182506,30.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
103604,Instalacao Transformadora (Companhia),STR01P6,,Metropolitana,Macapá,SANTA RITA,ABC,3159093,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
00104470,Instalacao Transformadora com Chave,EQT01Y6,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3177489,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190285,Instalacao Transformadora com  Chave,STR01P6,,Metropolitana,Macapá,SANTA RITA,ABC,3159072,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02900329,Instalacao Transformadora com Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3182536,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
301050164,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,A,3155758,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
589314,Instalacao Transformadora com  Chave,EQT01Y6,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,C,3176983,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C18252,Estação Transformadora (Particular),TTG01Y2,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,ABC,3148530,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS736,Instalacao Transformadora com  Chave,OIP01Y2,,,,OIAPOQUE,AC,3184315,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100196990- X,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3168663,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C27949,Instalacao Transformadora com  Chave,SJO01S2,,Metropolitana,Macapá,SANTA RITA,ABC,3184716,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00300111,Instalacao Transformadora com Chave,STN01S8,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3152668,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
02989667,Instalacao Transformadora com  Chave,RIP09P1,,Metropolitana,Macapá,SANTANA,A,3174903,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100437,Instalacao Transformadora com Chave,SJO01S7,,Metropolitana,Macapá,SANTA RITA,ABC,3178694,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00303037,Instalacao Transformadora com  Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,C,3184069,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00189699,Estacao Transformadora com Chave,STR01P3,,Metropolitana,Macapá,SANTA RITA,ABC,3175717,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
19137,Instalacao Transformadora com Chave,STN01S7,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3183189,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00199687,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3169503,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100173196-X,Instalacao Transformadora com Chave,SNV01N3,,Porto Grande,Serra do Navio,SERRA DO NAVIO,A,3174134,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,,,
00100121,Instalacao Transformadora com Chave,STN01W3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3169921,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
196R,Instalacao Transformadora com Chave,SJO01S1,,Metropolitana,Macapá,SANTA RITA,ABC,3153272,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
00503023,Estação Transformadora (Particular),AMP01Y2,AMAPÁ,Tartarugalzinho,Amapá,AMAPA,ABC,3145926,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
155204,Instalacao Transformadora com Chave,MCD01W3,,Metropolitana,Macapá,MACAPA - II,A,3167055,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100182996- X,Instalacao Transformadora com  Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3149472,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00303082,Instalacao Transformadora (Companhia),STN01S3,AMAPÁ,Metropolitana,Santana,SANTANA,A,3171405,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100183003- X,Instalacao Transformadora com  Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3149464,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
234X,Instalacao Transformadora com  Chave,JAR01F2,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,A,3157139,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700713,Estacao Transformadora com Chave,PTG01P3,,Porto Grande,Porto Grande,PORTO GRANDE,B,3146211,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C16594,Estacao Transformadora com Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,A,3175119,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
